frame,rho
0,0.0098419189453125
1000,0.0247802734375
2000,0.0397491455078125
3000,0.0542144775390625
4000,0.0684356689453125
5000,0.0824127197265625
6000,0.0965118408203125
7000,0.1101531982421875
8000,0.1236419677734375
9000,0.13726806640625
10000,0.150482177734375
11000,0.1633148193359375
12000,0.1761322021484375
13000,0.1884918212890625
14000,0.20050048828125
15000,0.21295166015625
16000,0.224639892578125
17000,0.2360992431640625
18000,0.247802734375
19000,0.2589111328125
20000,0.2700958251953125
21000,0.28125
22000,0.2923736572265625
23000,0.302734375
24000,0.313323974609375
25000,0.3233184814453125
26000,0.33355712890625
27000,0.3432464599609375
28000,0.3532867431640625
29000,0.3626251220703125
30000,0.3725128173828125
31000,0.3814239501953125
32000,0.3905792236328125
33000,0.39990234375
34000,0.40887451171875
35000,0.4178924560546875
36000,0.4266204833984375
37000,0.4351654052734375
38000,0.4433441162109375
39000,0.4522705078125
40000,0.46075439453125
41000,0.4686737060546875
42000,0.476837158203125
43000,0.4841461181640625
44000,0.492095947265625
45000,0.4995269775390625
46000,0.5075836181640625
47000,0.5077056884765625
48000,0.5147857666015625
49000,0.522552490234375
50000,0.52984619140625
51000,0.5319366455078125
52000,0.5387725830078125
53000,0.5287628173828125
54000,0.5357666015625
55000,0.5362091064453125
56000,0.543121337890625
57000,0.550048828125
58000,0.556640625
59000,0.495635986328125
60000,0.5035247802734375
61000,0.3594512939453125
62000,0.3693389892578125
63000,0.3771820068359375
64000,0.386749267578125
65000,0.3909759521484375
66000,0.4000244140625
67000,0.409271240234375
68000,0.4178924560546875
69000,0.251922607421875
70000,0.26324462890625
71000,0.27435302734375
72000,0.2852020263671875
73000,0.245269775390625
74000,0.256591796875
75000,0.2677459716796875
76000,0.278717041015625
77000,0.28961181640625
78000,0.3002471923828125
79000,0.310638427734375
80000,0.3214263916015625
81000,0.3316650390625
82000,0.3417816162109375
83000,0.3144378662109375
84000,0.32489013671875
85000,0.3348236083984375
86000,0.3449554443359375
87000,0.3551483154296875
88000,0.3642425537109375
89000,0.3737335205078125
90000,0.377349853515625
91000,0.3865814208984375
92000,0.396087646484375
93000,0.4052734375
94000,0.414794921875
95000,0.40277099609375
96000,0.4116363525390625
97000,0.4203948974609375
98000,0.4293212890625
99000,0.4371490478515625
100000,0.4456329345703125
101000,0.4541015625
102000,0.4622802734375
103000,0.4701995849609375
104000,0.478179931640625
105000,0.4861297607421875
106000,0.49395751953125
107000,0.5010986328125
108000,0.508544921875
109000,0.48712158203125
110000,0.4938201904296875
111000,0.4983978271484375
112000,0.5007171630859375
113000,0.50787353515625
114000,0.5154266357421875
115000,0.5227508544921875
116000,0.52996826171875
117000,0.5372314453125
118000,0.5443115234375
119000,0.524566650390625
120000,0.531768798828125
121000,0.538421630859375
122000,0.5454254150390625
123000,0.5516204833984375
124000,0.5587158203125
125000,0.5655059814453125
126000,0.5718841552734375
127000,0.57794189453125
128000,0.5845184326171875
129000,0.590728759765625
130000,0.5968780517578125
131000,0.134246826171875
132000,0.146697998046875
133000,0.1595611572265625
134000,0.1701202392578125
135000,0.18121337890625
136000,0.1938323974609375
137000,0.2060546875
138000,0.2178955078125
139000,0.22979736328125
140000,0.2414398193359375
141000,0.2531585693359375
142000,0.2644500732421875
143000,0.2757720947265625
144000,0.2864990234375
145000,0.2971649169921875
146000,0.3077850341796875
147000,0.3182220458984375
148000,0.328399658203125
149000,0.3384857177734375
150000,0.3480682373046875
151000,0.357818603515625
152000,0.3677215576171875
153000,0.3774261474609375
154000,0.3867950439453125
155000,0.3962860107421875
156000,0.4052886962890625
157000,0.414703369140625
158000,0.4233245849609375
159000,0.432159423828125
160000,0.440887451171875
161000,0.4489898681640625
162000,0.4573974609375
163000,0.46527099609375
164000,0.47344970703125
165000,0.481414794921875
166000,0.489227294921875
167000,0.4966278076171875
168000,0.50439453125
169000,0.4868316650390625
170000,0.4945831298828125
171000,0.502410888671875
172000,0.4822998046875
173000,0.4902801513671875
174000,0.4965057373046875
175000,0.503631591796875
176000,0.510986328125
177000,0.515869140625
178000,0.5230865478515625
179000,0.5301971435546875
180000,0.53741455078125
181000,0.51531982421875
182000,0.522308349609375
183000,0.5294342041015625
184000,0.5366973876953125
185000,0.321441650390625
186000,0.332000732421875
187000,0.342071533203125
188000,0.3473663330078125
189000,0.2865447998046875
190000,0.297393798828125
191000,0.3082427978515625
192000,0.3188323974609375
193000,0.328887939453125
194000,0.3389434814453125
195000,0.3489837646484375
196000,0.3591461181640625
197000,0.3690643310546875
198000,0.377685546875
199000,0.3874359130859375
200000,0.3963623046875
201000,0.40533447265625
202000,0.414459228515625
203000,0.4233551025390625
204000,0.4320220947265625
205000,0.4402923583984375
206000,0.4487457275390625
207000,0.24517822265625
208000,0.2566070556640625
209000,0.2676239013671875
210000,0.278839111328125
211000,0.2896575927734375
212000,0.30035400390625
213000,0.3106689453125
214000,0.3212738037109375
215000,0.331451416015625
216000,0.3416290283203125
217000,0.350921630859375
218000,0.330810546875
219000,0.34088134765625
220000,0.3507843017578125
221000,0.360321044921875
222000,0.36968994140625
223000,0.3791046142578125
224000,0.388580322265625
225000,0.3977508544921875
226000,0.4066925048828125
227000,0.41583251953125
228000,0.4248504638671875
229000,0.43182373046875
230000,0.440521240234375
231000,0.4489288330078125
232000,0.4571990966796875
233000,0.4652252197265625
234000,0.47332763671875
235000,0.4812774658203125
236000,0.489013671875
237000,0.494659423828125
238000,0.4730377197265625
239000,0.481048583984375
240000,0.487701416015625
241000,0.4956817626953125
242000,0.5031585693359375
243000,0.51104736328125
244000,0.5182342529296875
245000,0.525390625
246000,0.5324859619140625
247000,0.5395660400390625
248000,0.546417236328125
249000,0.3035125732421875
250000,0.3142242431640625
251000,0.324310302734375
252000,0.3345947265625
253000,0.3435516357421875
254000,0.353607177734375
255000,0.363250732421875
256000,0.3729095458984375
257000,0.3826904296875
258000,0.3920440673828125
259000,0.3997802734375
260000,0.409149169921875
261000,0.4181365966796875
262000,0.42694091796875
263000,0.3874359130859375
264000,0.39691162109375
265000,0.40570068359375
266000,0.414886474609375
267000,0.423553466796875
268000,0.3297119140625
269000,0.2925567626953125
270000,0.303070068359375
272000,0.32232666015625
273000,0.333038330078125
274000,0.3433990478515625
275000,0.353179931640625
276000,0.3630218505859375
277000,0.3721466064453125
278000,0.381622314453125
279000,0.3899993896484375
280000,0.39898681640625
281000,0.4080810546875
282000,0.4167938232421875
283000,0.42559814453125
284000,0.434234619140625
285000,0.44256591796875
286000,0.4508514404296875
287000,0.4590606689453125
288000,0.4671173095703125
289000,0.4747467041015625
290000,0.4814453125
291000,0.4892120361328125
292000,0.4970703125
293000,0.50506591796875
294000,0.5124359130859375
295000,0.5202789306640625
296000,0.52764892578125
297000,0.4763336181640625
298000,0.4847259521484375
299000,0.48291015625
300000,0.49072265625
301000,0.4544830322265625
302000,0.4623870849609375
303000,0.4705810546875
304000,0.4351959228515625
305000,0.44354248046875
306000,0.452117919921875
307000,0.459869384765625
308000,0.310943603515625
309000,0.3209228515625
310000,0.30633544921875
311000,0.3167572021484375
312000,0.3271636962890625
313000,0.337310791015625
314000,0.3471832275390625
315000,0.3568572998046875
316000,0.3665313720703125
317000,0.376190185546875
318000,0.3853607177734375
319000,0.311248779296875
320000,0.3215179443359375
321000,0.3315277099609375
322000,0.341522216796875
323000,0.350830078125
324000,0.36065673828125
325000,0.37030029296875
326000,0.3797760009765625
327000,0.3892822265625
328000,0.398681640625
329000,0.3861541748046875
330000,0.36822509765625
331000,0.3774261474609375
332000,0.386199951171875
333000,0.3947296142578125
334000,0.403961181640625
335000,0.4128265380859375
336000,0.4045867919921875
337000,0.413330078125
338000,0.4222564697265625
339000,0.4307708740234375
340000,0.439300537109375
341000,0.4479827880859375
342000,0.4564056396484375
343000,0.463958740234375
344000,0.3999176025390625
345000,0.4090423583984375
346000,0.4184417724609375
347000,0.425537109375
348000,0.434051513671875
349000,0.4420166015625
350000,0.4406890869140625
351000,0.449310302734375
352000,0.457305908203125
353000,0.4655914306640625
354000,0.473358154296875
355000,0.4429473876953125
356000,0.4514923095703125
357000,0.4595794677734375
358000,0.46759033203125
359000,0.425506591796875
360000,0.434295654296875
361000,0.4427337646484375
362000,0.451385498046875
363000,0.4598236083984375
364000,0.466644287109375
365000,0.4751129150390625
366000,0.48309326171875
367000,0.490966796875
368000,0.4984283447265625
369000,0.5059967041015625
370000,0.3156890869140625
371000,0.326171875
372000,0.336151123046875
373000,0.3465118408203125
374000,0.3238067626953125
375000,0.334075927734375
376000,0.3442840576171875
377000,0.3542327880859375
378000,0.3643341064453125
379000,0.3741455078125
380000,0.2794647216796875
381000,0.2901458740234375
382000,0.3007965087890625
383000,0.3111419677734375
384000,0.321044921875
385000,0.3316192626953125
386000,0.3419036865234375
387000,0.3520660400390625
388000,0.3618621826171875
389000,0.3713836669921875
390000,0.3810577392578125
391000,0.3904876708984375
392000,0.3996734619140625
393000,0.40869140625
394000,0.417449951171875
395000,0.426177978515625
396000,0.434906005859375
397000,0.443603515625
398000,0.4522705078125
399000,0.4603118896484375
400000,0.4685516357421875
401000,0.4765167236328125
402000,0.48431396484375
403000,0.3814239501953125
404000,0.39068603515625
405000,0.399810791015625
406000,0.409088134765625
407000,0.388275146484375
408000,0.397369384765625
409000,0.4061126708984375
410000,0.4152069091796875
411000,0.38165283203125
412000,0.3910064697265625
413000,0.390350341796875
414000,0.3995208740234375
415000,0.4082489013671875
416000,0.41693115234375
417000,0.425933837890625
418000,0.4344329833984375
419000,0.443115234375
420000,0.4359588623046875
421000,0.4445343017578125
422000,0.4522705078125
423000,0.4104461669921875
424000,0.41925048828125
425000,0.428009033203125
426000,0.4365997314453125
427000,0.44512939453125
428000,0.4533233642578125
429000,0.4613800048828125
430000,0.469696044921875
431000,0.4776153564453125
432000,0.48541259765625
433000,0.493255615234375
434000,0.5004119873046875
435000,0.5082855224609375
436000,0.515533447265625
437000,0.5222625732421875
438000,0.5294342041015625
439000,0.536590576171875
440000,0.54388427734375
441000,0.5506591796875
442000,0.5570068359375
443000,0.5638427734375
444000,0.5703582763671875
445000,0.5766448974609375
446000,0.582733154296875
447000,0.5867767333984375
448000,0.5928192138671875
449000,0.5985565185546875
450000,0.6045074462890625
451000,0.610595703125
452000,0.2218475341796875
453000,0.2329254150390625
454000,0.24456787109375
455000,0.2563018798828125
456000,0.26763916015625
457000,0.2789306640625
458000,0.2898712158203125
459000,0.30035400390625
460000,0.3111724853515625
461000,0.3214874267578125
462000,0.332061767578125
463000,0.342193603515625
464000,0.3290252685546875
465000,0.3383636474609375
466000,0.348052978515625
467000,0.35748291015625
468000,0.367706298828125
469000,0.3773193359375
470000,0.386627197265625
471000,0.3955841064453125
472000,0.404937744140625
473000,0.4139404296875
474000,0.422760009765625
475000,0.4317626953125
476000,0.44036865234375
477000,0.4486083984375
478000,0.4568328857421875
479000,0.4652252197265625
480000,0.4731597900390625
481000,0.4813690185546875
482000,0.488983154296875
483000,0.4965362548828125
484000,0.322967529296875
485000,0.3331451416015625
486000,0.3431243896484375
487000,0.3504486083984375
488000,0.36016845703125
489000,0.37030029296875
490000,0.38018798828125
491000,0.389404296875
492000,0.3983001708984375
493000,0.4070587158203125
494000,0.4161224365234375
495000,0.4252777099609375
496000,0.4316558837890625
497000,0.44012451171875
498000,0.4486541748046875
499000,0.4566802978515625
500000,0.464691162109375
501000,0.47259521484375
502000,0.4808197021484375
503000,0.488006591796875
504000,0.4958648681640625
505000,0.496124267578125
506000,0.5037994384765625
507000,0.5113677978515625
508000,0.4186859130859375
509000,0.427215576171875
510000,0.436004638671875
511000,0.4447479248046875
512000,0.45318603515625
513000,0.461578369140625
514000,0.46954345703125
515000,0.2970733642578125
517000,0.2813873291015625
518000,0.2922821044921875
519000,0.30322265625
520000,0.3135528564453125
521000,0.323974609375
522000,0.3344268798828125
523000,0.315765380859375
524000,0.3257293701171875
525000,0.3358917236328125
526000,0.326324462890625
527000,0.3361053466796875
528000,0.3464813232421875
529000,0.3564300537109375
530000,0.3658599853515625
531000,0.3754425048828125
532000,0.384918212890625
533000,0.3939056396484375
534000,0.402618408203125
535000,0.4115142822265625
536000,0.420806884765625
537000,0.4080352783203125
538000,0.4041748046875
539000,0.412750244140625
540000,0.421600341796875
541000,0.421875
542000,0.4306793212890625
543000,0.439208984375
544000,0.4476776123046875
545000,0.45574951171875
546000,0.4642333984375
547000,0.472808837890625
548000,0.480987548828125
549000,0.3823089599609375
550000,0.391204833984375
551000,0.4003448486328125
552000,0.40936279296875
553000,0.4181976318359375
554000,0.4271087646484375
555000,0.416778564453125
556000,0.4253692626953125
557000,0.4339599609375
558000,0.361358642578125
559000,0.3713836669921875
560000,0.373291015625
561000,0.3829345703125
562000,0.3917388916015625
563000,0.40118408203125
564000,0.4097137451171875
565000,0.418670654296875
566000,0.427703857421875
567000,0.4360809326171875
568000,0.444610595703125
569000,0.4528656005859375
570000,0.460601806640625
571000,0.4690093994140625
572000,0.4774169921875
573000,0.4850921630859375
574000,0.471099853515625
575000,0.4791412353515625
576000,0.487213134765625
577000,0.494842529296875
578000,0.502349853515625
579000,0.25738525390625
580000,0.2684783935546875
