frame,rho
0,0.0101776123046875
1,0.0103302001953125
2,0.0104827880859375
3,0.0106353759765625
4,0.0107879638671875
5,0.0109405517578125
6,0.0110931396484375
7,0.0112457275390625
8,0.011383056640625
9,0.01153564453125
10,0.011688232421875
11,0.0118408203125
12,0.011993408203125
13,0.01214599609375
14,0.012298583984375
15,0.012451171875
16,0.012603759765625
17,0.01275634765625
18,0.012908935546875
19,0.0130615234375
20,0.013214111328125
21,0.01336669921875
22,0.013519287109375
23,0.013671875
24,0.013824462890625
25,0.01397705078125
26,0.014129638671875
27,0.0142822265625
28,0.014434814453125
29,0.01458740234375
30,0.014739990234375
31,0.014892578125
32,0.015045166015625
33,0.01519775390625
34,0.015350341796875
35,0.0155029296875
36,0.0156402587890625
37,0.0157928466796875
38,0.0159454345703125
39,0.0160980224609375
40,0.0162506103515625
41,0.0164031982421875
42,0.0165557861328125
43,0.0167083740234375
44,0.0168609619140625
45,0.0170135498046875
46,0.0171661376953125
47,0.0173187255859375
48,0.0174713134765625
49,0.0176239013671875
50,0.0177764892578125
51,0.0179290771484375
52,0.0180816650390625
53,0.0182342529296875
54,0.0183868408203125
55,0.0185394287109375
56,0.0186920166015625
57,0.0188446044921875
58,0.0189971923828125
59,0.0191497802734375
60,0.0193023681640625
61,0.0194549560546875
62,0.0196075439453125
63,0.0197601318359375
64,0.0199127197265625
65,0.020050048828125
66,0.02020263671875
67,0.0203399658203125
68,0.0204925537109375
69,0.0206298828125
70,0.020782470703125
71,0.02093505859375
72,0.021087646484375
73,0.0212249755859375
74,0.0213775634765625
75,0.0215301513671875
76,0.0216827392578125
77,0.021820068359375
78,0.0219573974609375
79,0.0220947265625
80,0.022247314453125
81,0.022369384765625
82,0.02252197265625
83,0.0226593017578125
84,0.0228118896484375
85,0.0229644775390625
86,0.0231170654296875
87,0.0232696533203125
88,0.023406982421875
89,0.0235443115234375
90,0.023681640625
91,0.0238037109375
92,0.023956298828125
93,0.02410888671875
94,0.024261474609375
95,0.0244140625
96,0.024566650390625
97,0.02471923828125
98,0.0248565673828125
99,0.0250091552734375
100,0.025146484375
101,0.025299072265625
102,0.02545166015625
103,0.025604248046875
104,0.0257568359375
105,0.025909423828125
106,0.0260467529296875
107,0.02618408203125
108,0.026336669921875
109,0.0264892578125
110,0.026641845703125
111,0.02679443359375
112,0.026947021484375
113,0.027099609375
114,0.0272216796875
115,0.027374267578125
116,0.02752685546875
117,0.027679443359375
118,0.0278167724609375
119,0.0279693603515625
120,0.0281219482421875
121,0.0282745361328125
122,0.0284271240234375
123,0.028564453125
124,0.028717041015625
125,0.02886962890625
126,0.029022216796875
127,0.0291748046875
128,0.029327392578125
129,0.02947998046875
130,0.029632568359375
131,0.02978515625
132,0.0299224853515625
133,0.0300750732421875
134,0.0302276611328125
135,0.0303802490234375
136,0.030517578125
137,0.030670166015625
138,0.03082275390625
139,0.030975341796875
140,0.0311126708984375
141,0.03125
142,0.0313873291015625
143,0.031524658203125
144,0.03167724609375
145,0.031829833984375
146,0.0319671630859375
147,0.0321197509765625
148,0.032257080078125
149,0.03240966796875
150,0.0325469970703125
151,0.0326995849609375
152,0.0328521728515625
153,0.0330047607421875
154,0.03314208984375
155,0.033294677734375
156,0.033447265625
157,0.033599853515625
158,0.0337371826171875
159,0.0338897705078125
160,0.0340423583984375
161,0.0341949462890625
162,0.0343475341796875
163,0.0345001220703125
164,0.0346527099609375
165,0.0347900390625
166,0.034942626953125
167,0.03509521484375
168,0.035247802734375
169,0.0353851318359375
170,0.0355377197265625
171,0.0356903076171875
172,0.0358428955078125
173,0.0359954833984375
174,0.0361480712890625
175,0.0363006591796875
176,0.03643798828125
177,0.036590576171875
178,0.0367431640625
179,0.036895751953125
180,0.0370330810546875
181,0.0371856689453125
182,0.0373382568359375
183,0.0374908447265625
184,0.0376434326171875
185,0.03778076171875
186,0.0379180908203125
187,0.0380706787109375
188,0.0382232666015625
189,0.038360595703125
190,0.03851318359375
191,0.0386505126953125
192,0.038787841796875
193,0.0389404296875
194,0.039093017578125
195,0.03924560546875
196,0.039398193359375
197,0.0395355224609375
198,0.0396881103515625
199,0.039825439453125
200,0.0399627685546875
201,0.04010009765625
202,0.04022216796875
203,0.040374755859375
204,0.04052734375
205,0.040679931640625
206,0.04083251953125
207,0.040985107421875
208,0.0411376953125
209,0.041290283203125
210,0.04144287109375
211,0.0415802001953125
212,0.0417327880859375
213,0.0418853759765625
214,0.0420074462890625
215,0.042144775390625
216,0.04229736328125
217,0.042449951171875
218,0.0425872802734375
219,0.042724609375
220,0.0428619384765625
221,0.042999267578125
222,0.043121337890625
223,0.0432586669921875
224,0.0434112548828125
225,0.0435638427734375
226,0.043701171875
227,0.043853759765625
228,0.0439910888671875
229,0.0441436767578125
230,0.044281005859375
231,0.04443359375
232,0.044586181640625
233,0.04473876953125
234,0.044891357421875
235,0.0450286865234375
236,0.0451812744140625
237,0.0453338623046875
238,0.0454864501953125
239,0.0456085205078125
