frame,rho
368000,0.4858245849609375
369000,0.4627685546875
370000,0.3720550537109375
371000,0.411102294921875
372000,0.4948883056640625
373000,0.2311859130859375
374000,0.3319854736328125
375000,0.4258575439453125
376000,0.433074951171875
377000,0.3923492431640625
378000,0.45953369140625
379000,0.385650634765625
380000,0.4438629150390625
381000,0.4052276611328125
382000,0.35736083984375
383000,0.39727783203125
384000,0.421417236328125
385000,0.4748687744140625
386000,0.3475341796875
387000,0.434539794921875
388000,0.454315185546875
389000,0.5071563720703125
390000,0.323486328125
392000,0.3253936767578125
394000,0.4157562255859375
395000,0.4375
396000,0.4691925048828125
398000,0.284912109375
399000,0.3854827880859375
400000,0.3520660400390625
401000,0.4052581787109375
402000,0.4837799072265625
405000,0.365631103515625
406000,0.4010162353515625
407000,0.4302215576171875
408000,0.3806610107421875
409000,0.38336181640625
410000,0.4670867919921875
411000,0.5150146484375
412000,0.389190673828125
413000,0.2987213134765625
414000,0.301788330078125
415000,0.3430023193359375
416000,0.4344329833984375
417000,0.5052947998046875
418000,0.556365966796875
419000,0.510223388671875
420000,0.3507232666015625
421000,0.34375
422000,0.3072509765625
423000,0.4034271240234375
424000,0.4810333251953125
425000,0.546875
426000,0.32110595703125
427000,0.41827392578125
428000,0.304656982421875
429000,0.3701934814453125
430000,0.4236907958984375
431000,0.45098876953125
432000,0.346405029296875
434000,0.4559173583984375
435000,0.4682464599609375
436000,0.4339599609375
437000,0.38726806640625
438000,0.3193359375
439000,0.4116363525390625
440000,0.453338623046875
442000,0.4818878173828125
443000,0.40338134765625
444000,0.3691253662109375
445000,0.3587799072265625
446000,0.4364013671875
447000,0.424774169921875
448000,0.45953369140625
449000,0.4437408447265625
450000,0.397857666015625
452000,0.477142333984375
453000,0.4069976806640625
454000,0.4906158447265625
455000,0.366912841796875
456000,0.31671142578125
457000,0.4133148193359375
458000,0.494720458984375
459000,0.3141632080078125
460000,0.3781585693359375
461000,0.4506683349609375
462000,0.3437042236328125
463000,0.3262481689453125
464000,0.4184112548828125
465000,0.2989044189453125
467000,0.474395751953125
468000,0.531005859375
470000,0.2857208251953125
471000,0.3077850341796875
472000,0.4057464599609375
473000,0.4016265869140625
474000,0.480804443359375
475000,0.5440826416015625
476000,0.2230682373046875
477000,0.3137359619140625
478000,0.3482818603515625
479000,0.3998870849609375
481000,0.4695281982421875
482000,0.4831085205078125
483000,0.405364990234375
484000,0.3440399169921875
485000,0.4367523193359375
486000,0.516265869140625
487000,0.3451385498046875
488000,0.358184814453125
490000,0.322235107421875
491000,0.375762939453125
492000,0.4605560302734375
494000,0.4989776611328125
495000,0.39013671875
496000,0.4726409912109375
497000,0.3177947998046875
498000,0.4037628173828125
500000,0.427703857421875
501000,0.3708038330078125
502000,0.4329376220703125
503000,0.4885711669921875
504000,0.2423553466796875
505000,0.34930419921875
506000,0.4399871826171875
509000,0.4405059814453125
510000,0.3384857177734375
511000,0.429656982421875
512000,0.4853515625
513000,0.3853759765625
514000,0.37518310546875
515000,0.3274383544921875
516000,0.309783935546875
517000,0.4061431884765625
518000,0.4398956298828125
519000,0.4797515869140625
520000,0.3763580322265625
521000,0.4610595703125
523000,0.286529541015625
524000,0.383544921875
526000,0.4157257080078125
527000,0.4164581298828125
528000,0.4946136474609375
529000,0.2807464599609375
530000,0.273956298828125
531000,0.3543701171875
532000,0.4356231689453125
533000,0.4130859375
534000,0.4178009033203125
535000,0.4976043701171875
536000,0.5691375732421875
537000,0.2470855712890625
538000,0.31976318359375
539000,0.3257293701171875
540000,0.419891357421875
541000,0.4883880615234375
542000,0.4181976318359375
543000,0.400482177734375
544000,0.378753662109375
545000,0.4433135986328125
546000,0.454315185546875
547000,0.4239501953125
548000,0.37994384765625
549000,0.4421844482421875
550000,0.3898468017578125
551000,0.4760589599609375
552000,0.3718109130859375
553000,0.435516357421875
554000,0.4183197021484375
556000,0.4100189208984375
558000,0.3372039794921875
559000,0.4067230224609375
560000,0.4365692138671875
561000,0.5020294189453125
562000,0.3692779541015625
564000,0.441650390625
565000,0.34466552734375
568000,0.44390869140625
569000,0.473419189453125
570000,0.4016571044921875
571000,0.3101043701171875
572000,0.3206787109375
573000,0.4072418212890625
574000,0.4698486328125
575000,0.4588623046875
576000,0.4681396484375
577000,0.2555389404296875
578000,0.3576812744140625
579000,0.4175567626953125
580000,0.4880828857421875
581000,0.5587921142578125
582000,0.4950714111328125
583000,0.2512969970703125
584000,0.336181640625
585000,0.429656982421875
586000,0.5098114013671875
587000,0.475341796875
588000,0.3779296875
589000,0.4288330078125
590000,0.34881591796875
591000,0.440277099609375
592000,0.3894195556640625
593000,0.4678497314453125
594000,0.5377349853515625
596000,0.2424163818359375
597000,0.3435821533203125
598000,0.436248779296875
599000,0.42431640625
600000,0.4847564697265625
601000,0.5526580810546875
602000,0.2875518798828125
603000,0.308837890625
604000,0.3408966064453125
605000,0.401885986328125
606000,0.4323272705078125
607000,0.4881439208984375
608000,0.4517364501953125
609000,0.33685302734375
610000,0.427703857421875
611000,0.4183197021484375
612000,0.38275146484375
613000,0.3556671142578125
614000,0.38995361328125
615000,0.411651611328125
617000,0.5171966552734375
618000,0.2392578125
619000,0.3205718994140625
620000,0.4068603515625
621000,0.4581298828125
622000,0.3855133056640625
623000,0.4694061279296875
624000,0.4231414794921875
626000,0.415069580078125
627000,0.331329345703125
628000,0.424072265625
629000,0.3977813720703125
630000,0.4826202392578125
631000,0.5393829345703125
632000,0.30279541015625
633000,0.399505615234375
634000,0.2902679443359375
635000,0.3879241943359375
636000,0.4488525390625
637000,0.5196075439453125
639000,0.3138275146484375
640000,0.4105682373046875
641000,0.368560791015625
642000,0.3488616943359375
643000,0.42449951171875
644000,0.5032958984375
645000,0.3712921142578125
646000,0.2810211181640625
647000,0.369537353515625
648000,0.45831298828125
649000,0.442535400390625
650000,0.3939361572265625
651000,0.43408203125
652000,0.513519287109375
653000,0.288299560546875
654000,0.3845672607421875
655000,0.4712982177734375
657000,0.3738250732421875
658000,0.4312744140625
659000,0.440216064453125
660000,0.3174896240234375
661000,0.374603271484375
662000,0.3870849609375
663000,0.4203948974609375
664000,0.457672119140625
665000,0.483673095703125
666000,0.2816009521484375
667000,0.3814544677734375
668000,0.4699249267578125
669000,0.3686065673828125
670000,0.4591827392578125
671000,0.5352630615234375
672000,0.3131103515625
673000,0.27081298828125
674000,0.372894287109375
675000,0.4146575927734375
676000,0.4058074951171875
677000,0.4119415283203125
678000,0.4944000244140625
679000,0.3707122802734375
680000,0.4598541259765625
681000,0.480010986328125
683000,0.3219146728515625
684000,0.4110870361328125
685000,0.3958282470703125
686000,0.36993408203125
687000,0.43096923828125
688000,0.511383056640625
689000,0.454864501953125
691000,0.345458984375
693000,0.3427276611328125
694000,0.413360595703125
695000,0.494903564453125
697000,0.4049530029296875
698000,0.2899322509765625
699000,0.3905487060546875
700000,0.39410400390625
701000,0.40887451171875
702000,0.4912109375
703000,0.5511016845703125
704000,0.2855987548828125
705000,0.2931671142578125
706000,0.37890625
707000,0.45623779296875
708000,0.4323883056640625
709000,0.436065673828125
711000,0.369537353515625
712000,0.446014404296875
713000,0.347900390625
714000,0.4227447509765625
716000,0.3809814453125
717000,0.467315673828125
718000,0.3509368896484375
719000,0.443206787109375
720000,0.3460693359375
721000,0.4052276611328125
722000,0.4869842529296875
723000,0.435516357421875
724000,0.412750244140625
725000,0.4950408935546875
726000,0.448089599609375
727000,0.2461395263671875
728000,0.3507232666015625
729000,0.437103271484375
730000,0.5072479248046875
731000,0.406402587890625
732000,0.327423095703125
733000,0.419036865234375
734000,0.5008392333984375
735000,0.411956787109375
736000,0.36444091796875
737000,0.4544219970703125
738000,0.526153564453125
739000,0.41217041015625
740000,0.3706207275390625
741000,0.3595733642578125
742000,0.4110107421875
743000,0.455108642578125
744000,0.5262451171875
746000,0.3457489013671875
747000,0.4372100830078125
748000,0.365264892578125
749000,0.4542999267578125
750000,0.4227752685546875
751000,0.4364166259765625
752000,0.291748046875
753000,0.37347412109375
754000,0.452880859375
755000,0.4730072021484375
756000,0.516845703125
757000,0.4418792724609375
759000,0.32928466796875
760000,0.399261474609375
761000,0.48077392578125
762000,0.4753570556640625
763000,0.422821044921875
764000,0.3252410888671875
765000,0.3235321044921875
766000,0.3971099853515625
767000,0.4800262451171875
768000,0.5215301513671875
769000,0.5423736572265625
770000,0.2480010986328125
771000,0.302154541015625
772000,0.400634765625
773000,0.425628662109375
774000,0.441253662109375
775000,0.42315673828125
776000,0.423797607421875
777000,0.479888916015625
778000,0.332977294921875
780000,0.3426361083984375
781000,0.435882568359375
782000,0.47894287109375
783000,0.4858551025390625
784000,0.360443115234375
785000,0.44677734375
786000,0.304290771484375
787000,0.35198974609375
788000,0.44158935546875
789000,0.4853973388671875
790000,0.4566802978515625
791000,0.452880859375
792000,0.3490753173828125
793000,0.34979248046875
794000,0.393768310546875
795000,0.4449920654296875
796000,0.43487548828125
797000,0.4674530029296875
799000,0.346435546875
800000,0.3962554931640625
801000,0.4814910888671875
802000,0.49639892578125
803000,0.4858551025390625
805000,0.3694000244140625
806000,0.4570770263671875
808000,0.354888916015625
810000,0.4238739013671875
811000,0.370269775390625
812000,0.4573211669921875
813000,0.33984375
814000,0.41265869140625
815000,0.4897613525390625
816000,0.3669586181640625
817000,0.44921875
818000,0.4181060791015625
820000,0.3343658447265625
821000,0.4279937744140625
822000,0.474273681640625
823000,0.531280517578125
825000,0.300048828125
826000,0.39996337890625
827000,0.3528289794921875
828000,0.44195556640625
829000,0.5142822265625
830000,0.40234375
831000,0.2715606689453125
832000,0.3397064208984375
833000,0.431976318359375
834000,0.429107666015625
835000,0.50872802734375
836000,0.4842376708984375
838000,0.2778167724609375
839000,0.377777099609375
840000,0.43951416015625
841000,0.5172271728515625
842000,0.3776397705078125
843000,0.4488983154296875
844000,0.199249267578125
845000,0.3090057373046875
846000,0.4007415771484375
847000,0.4698486328125
848000,0.5418701171875
849000,0.5125732421875
850000,0.3699188232421875
851000,0.3566741943359375
852000,0.2876129150390625
853000,0.387939453125
854000,0.44549560546875
856000,0.4916534423828125
857000,0.3152618408203125
859000,0.3546142578125
860000,0.3858184814453125
861000,0.4700164794921875
862000,0.52740478515625
863000,0.377288818359375
864000,0.360015869140625
865000,0.446563720703125
866000,0.4065399169921875
867000,0.45440673828125
868000,0.5119781494140625
869000,0.344451904296875
870000,0.4376678466796875
871000,0.499908447265625
872000,0.5086517333984375
873000,0.4088897705078125
874000,0.3251953125
875000,0.324981689453125
876000,0.3816680908203125
877000,0.46600341796875
878000,0.5418548583984375
879000,0.4662017822265625
880000,0.265411376953125
881000,0.36981201171875
882000,0.458709716796875
883000,0.38323974609375
884000,0.469970703125
885000,0.3992919921875
886000,0.374420166015625
887000,0.3546600341796875
888000,0.371063232421875
889000,0.4592437744140625
890000,0.383697509765625
891000,0.387725830078125
893000,0.3625030517578125
894000,0.3900299072265625
895000,0.4030914306640625
896000,0.4846343994140625
898000,0.41162109375
899000,0.32366943359375
900000,0.3885498046875
901000,0.3543548583984375
902000,0.4435272216796875
903000,0.4781036376953125
904000,0.347991943359375
905000,0.436737060546875
906000,0.421661376953125
907000,0.4995574951171875
908000,0.526641845703125
909000,0.325408935546875
910000,0.41522216796875
911000,0.3820343017578125
912000,0.330780029296875
913000,0.399322509765625
914000,0.454071044921875
915000,0.4117584228515625
916000,0.4145965576171875
917000,0.496246337890625
918000,0.5366973876953125
920000,0.296142578125
921000,0.3957977294921875
922000,0.4792327880859375
923000,0.3980560302734375
924000,0.4698638916015625
926000,0.36138916015625
927000,0.2588043212890625
928000,0.3643035888671875
930000,0.3723297119140625
932000,0.5046234130859375
933000,0.35015869140625
934000,0.38671875
936000,0.4252166748046875
937000,0.388336181640625
938000,0.4683380126953125
939000,0.527496337890625
940000,0.357818603515625
942000,0.3414764404296875
943000,0.32379150390625
944000,0.3694000244140625
945000,0.45562744140625
947000,0.36334228515625
948000,0.4528656005859375
949000,0.326324462890625
950000,0.4207763671875
951000,0.3812255859375
952000,0.4670867919921875
953000,0.4139404296875
954000,0.4695892333984375
955000,0.4554443359375
957000,0.3847503662109375
958000,0.3437347412109375
959000,0.4339141845703125
960000,0.3977813720703125
961000,0.4638824462890625
962000,0.461883544921875
964000,0.2963104248046875
965000,0.3963165283203125
966000,0.433013916015625
968000,0.488555908203125
969000,0.418426513671875
970000,0.3139495849609375
971000,0.40789794921875
972000,0.3882293701171875
973000,0.409088134765625
974000,0.492431640625
975000,0.46612548828125
976000,0.407196044921875
977000,0.48468017578125
978000,0.5046539306640625
980000,0.367431640625
981000,0.45465087890625
983000,0.3686676025390625
984000,0.4316253662109375
985000,0.467376708984375
986000,0.368988037109375
987000,0.4537200927734375
988000,0.511383056640625
989000,0.3381195068359375
990000,0.423431396484375
991000,0.3724365234375
992000,0.358184814453125
993000,0.4473724365234375
995000,0.302337646484375
996000,0.3957977294921875
997000,0.4429779052734375
998000,0.521240234375
999000,0.3158721923828125
1000000,0.3950347900390625
1001000,0.4052886962890625
1002000,0.3731231689453125
1003000,0.456298828125
1004000,0.484771728515625
1005000,0.47149658203125
1006000,0.3406982421875
1007000,0.35772705078125
1008000,0.4437103271484375
1009000,0.511322021484375
1010000,0.3708648681640625
1011000,0.4502410888671875
1012000,0.3470001220703125
1013000,0.376617431640625
1014000,0.4642791748046875
1015000,0.51544189453125
1016000,0.338470458984375
1018000,0.28704833984375
1019000,0.3566436767578125
1021000,0.432403564453125
1022000,0.470184326171875
1023000,0.43218994140625
1024000,0.427459716796875
1025000,0.347442626953125
1026000,0.3677825927734375
1027000,0.3743743896484375
1028000,0.4627227783203125
1030000,0.3169097900390625
1031000,0.4033966064453125
1032000,0.4343414306640625
1034000,0.3430328369140625
1035000,0.3795166015625
1036000,0.4574737548828125
1037000,0.388458251953125
1038000,0.467193603515625
1039000,0.326171875
1040000,0.419036865234375
1042000,0.3708953857421875
1043000,0.4432830810546875
1044000,0.43902587890625
1045000,0.414306640625
1046000,0.3849334716796875
1047000,0.4521484375
1048000,0.4405975341796875
1049000,0.318115234375
1050000,0.3919219970703125
1051000,0.4565582275390625
1052000,0.4361419677734375
1053000,0.35760498046875
1054000,0.3811492919921875
1055000,0.468902587890625
1056000,0.3410797119140625
1058000,0.3787078857421875
1059000,0.45037841796875
1060000,0.3708953857421875
1061000,0.395111083984375
1062000,0.4347381591796875
1063000,0.5136871337890625
1064000,0.2889556884765625
1065000,0.3765106201171875
1066000,0.3123779296875
1067000,0.3934783935546875
1068000,0.4749298095703125
1069000,0.5318603515625
1070000,0.4024658203125
1072000,0.333526611328125
1073000,0.420440673828125
1074000,0.5019989013671875
1076000,0.4361419677734375
1077000,0.512847900390625
1078000,0.2887420654296875
1079000,0.3896484375
1080000,0.34649658203125
1081000,0.3862152099609375
1082000,0.41168212890625
1083000,0.4918975830078125
1084000,0.4549560546875
1085000,0.3292694091796875
1086000,0.3517913818359375
1087000,0.440948486328125
1088000,0.3398590087890625
1089000,0.3655853271484375
1090000,0.449493408203125
1091000,0.525238037109375
1092000,0.29058837890625
1093000,0.386474609375
1095000,0.4240264892578125
1096000,0.397186279296875
1097000,0.458038330078125
1099000,0.300628662109375
1100000,0.368927001953125
1101000,0.44232177734375
1102000,0.5078277587890625
1103000,0.4252166748046875
1104000,0.4597625732421875
1105000,0.2828216552734375
1106000,0.3248138427734375
1107000,0.4022674560546875
1108000,0.4820098876953125
1109000,0.4163818359375
1110000,0.43743896484375
1111000,0.2374725341796875
1112000,0.3436737060546875
1113000,0.436370849609375
1114000,0.417633056640625
1115000,0.4928131103515625
1116000,0.5053253173828125
1117000,0.2031707763671875
1118000,0.3159332275390625
1119000,0.4053802490234375
1120000,0.4488677978515625
1121000,0.47833251953125
1122000,0.481597900390625
1123000,0.55352783203125
1124000,0.615509033203125
1125000,0.1944122314453125
1126000,0.30596923828125
1127000,0.394744873046875
1128000,0.4762725830078125
1129000,0.5348358154296875
1130000,0.391082763671875
1131000,0.4703369140625
1132000,0.253997802734375
1133000,0.3455657958984375
1134000,0.418212890625
1136000,0.5285491943359375
1138000,0.3288421630859375
1139000,0.378997802734375
1140000,0.3017578125
1141000,0.3985748291015625
1143000,0.512054443359375
1144000,0.262481689453125
1145000,0.34698486328125
1147000,0.39215087890625
1148000,0.469329833984375
1149000,0.5072174072265625
1151000,0.3654022216796875
1152000,0.3126373291015625
1153000,0.41046142578125
1154000,0.4683685302734375
1155000,0.537811279296875
1156000,0.3556060791015625
1157000,0.392791748046875
1158000,0.42706298828125
1159000,0.289398193359375
1160000,0.3459625244140625
1161000,0.4331512451171875
1162000,0.507904052734375
1164000,0.3610382080078125
1165000,0.44085693359375
1167000,0.396636962890625
1168000,0.404510498046875
1169000,0.4767303466796875
1171000,0.3662567138671875
1173000,0.370361328125
1174000,0.458282470703125
1175000,0.40362548828125
1176000,0.48663330078125
1177000,0.386474609375
1179000,0.315673828125
1180000,0.413787841796875
1181000,0.4409027099609375
1182000,0.4149932861328125
1183000,0.475494384765625
1185000,0.3502044677734375
1186000,0.386871337890625
1187000,0.4314117431640625
1188000,0.367584228515625
1189000,0.45281982421875
1190000,0.51055908203125
1191000,0.57281494140625
1192000,0.3424224853515625
1193000,0.31817626953125
1194000,0.3697357177734375
1195000,0.3630523681640625
1196000,0.444488525390625
1197000,0.4259185791015625
1198000,0.4808807373046875
1199000,0.293914794921875
1200000,0.3848114013671875
1202000,0.3851470947265625
1203000,0.4599761962890625
1204000,0.530731201171875
1205000,0.2309722900390625
1206000,0.338531494140625
1207000,0.4043731689453125
1209000,0.5145263671875
1210000,0.4174041748046875
1211000,0.4873199462890625
1212000,0.291351318359375
1213000,0.3019866943359375
1214000,0.386566162109375
1215000,0.4615325927734375
1216000,0.5130767822265625
1217000,0.3789825439453125
1218000,0.4611663818359375
1219000,0.4136199951171875
1220000,0.4136810302734375
1221000,0.3155059814453125
1222000,0.3768157958984375
1223000,0.464447021484375
1224000,0.5193939208984375
1225000,0.3104095458984375
1226000,0.387786865234375
1227000,0.4177093505859375
1229000,0.3875732421875
1230000,0.413116455078125
1231000,0.353973388671875
1232000,0.420928955078125
1233000,0.49676513671875
1234000,0.56817626953125
1235000,0.335296630859375
1236000,0.338897705078125
1237000,0.391204833984375
1238000,0.4727630615234375
1239000,0.4366607666015625
1240000,0.5147552490234375
1241000,0.2800445556640625
1242000,0.306060791015625
1243000,0.3977203369140625
1244000,0.4793243408203125
1245000,0.43621826171875
1246000,0.500030517578125
1247000,0.4007110595703125
1248000,0.3024444580078125
1249000,0.383209228515625
1250000,0.468505859375
1251000,0.341888427734375
1252000,0.4268341064453125
1253000,0.3274078369140625
1254000,0.3697509765625
1255000,0.4260406494140625
1256000,0.4987030029296875
1257000,0.38165283203125
1258000,0.442779541015625
1259000,0.3667755126953125
1260000,0.3744659423828125
1261000,0.4622955322265625
1262000,0.5374603271484375
1263000,0.544769287109375
1264000,0.3276214599609375
1265000,0.41241455078125
1266000,0.4358673095703125
1267000,0.3812255859375
1268000,0.3822784423828125
1270000,0.4467926025390625
1271000,0.384765625
1272000,0.3680877685546875
1273000,0.43951416015625
1274000,0.47021484375
1275000,0.5452880859375
1276000,0.2666168212890625
1277000,0.370269775390625
1278000,0.37750244140625
1280000,0.3867950439453125
1281000,0.4503021240234375
1282000,0.353729248046875
1283000,0.4263153076171875
1284000,0.505584716796875
1286000,0.316680908203125
1287000,0.407470703125
1288000,0.4552764892578125
1289000,0.3325347900390625
1290000,0.41082763671875
1291000,0.4757232666015625
1292000,0.4073486328125
1294000,0.402191162109375
1295000,0.4842529296875
1296000,0.30859375
1297000,0.3935699462890625
1298000,0.3358001708984375
1299000,0.393218994140625
1300000,0.4779052734375
1301000,0.4125213623046875
1302000,0.4891357421875
1303000,0.5369110107421875
1304000,0.6015472412109375
1305000,0.4862213134765625
1306000,0.2346343994140625
1307000,0.342803955078125
1308000,0.4362945556640625
1309000,0.5141754150390625
1310000,0.3521270751953125
1311000,0.439971923828125
1312000,0.4031829833984375
1313000,0.3565216064453125
1314000,0.37548828125
1315000,0.46142578125
1316000,0.50665283203125
1317000,0.2822723388671875
1318000,0.3131866455078125
1319000,0.39483642578125
1320000,0.43743896484375
1321000,0.434234619140625
